"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"82","RT @sweetatertot2: Trump Inaugural Address Focuses On ‚ÄòWe,‚Äô Leaves Himself Out Of Speech Almost Entirely #PresidentTrump https://t.co/WVW0U‚Ä¶",FALSE,0,NA,2017-01-20 19:58:31,FALSE,NA,"822533787313643520",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","dneller",500,TRUE,FALSE,NA,NA
"83","Donald Trump's inauguration speech in full https://t.co/qNdE4GXEHj ^ITV https://t.co/9bSnc3VNNe",FALSE,0,NA,2017-01-20 19:58:31,FALSE,NA,"822533787305316352",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","_ThePage",0,FALSE,FALSE,NA,NA
"84","Yeah cause causing riots will make trump not be president. Dumbasses",FALSE,0,NA,2017-01-20 19:58:31,FALSE,NA,"822533787275984896",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","boydwayne40",0,FALSE,FALSE,NA,NA
"85","RT @chrissyteigen: my favorite thing is trump supporters saying the crowds are low because they all HAVE JOBS, as they tweet, nonstop, from‚Ä¶",FALSE,0,NA,2017-01-20 19:58:31,FALSE,NA,"822533787242393600",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","valrojohn",6255,TRUE,FALSE,NA,NA
"86","RT @Foro_TV: √öltima Hora: EU se retira del Acuerdo Transpac√≠fico de Cooperaci√≥n Econ√≥mica, seg√∫n primer comunicado de prensa del gobierno d‚Ä¶",FALSE,0,NA,2017-01-20 19:58:31,FALSE,NA,"822533787162710017",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EstuardoTayito",63,TRUE,FALSE,NA,NA
"87","RT @WomensLawProj: NYT: The Dept of Labor‚Äôs report on lesbians, bisexuals, gays &amp; transsexuals in the workplace was just deleted https://t.‚Ä¶",FALSE,0,NA,2017-01-20 19:58:31,FALSE,NA,"822533787124895744",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MaureenShaw",2,TRUE,FALSE,NA,NA
"88","RT @madu042: Solidarity for president Trump in PH Biafra land Nigeria armforces massacre eleven unarmed BIAFRANS for celebrating Trump inau‚Ä¶",FALSE,0,NA,2017-01-20 19:58:31,FALSE,NA,"822533787011739650",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","SimonAmadi",133,TRUE,FALSE,NA,NA
"89","RT @albertotino: Esta fotograf√≠a de @el_pais lo dice todo... del lado izquierdo la toma de Obama y del lado derecho la de Trump... https://‚Ä¶",FALSE,0,NA,2017-01-20 19:58:31,FALSE,NA,"822533786944630785",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","marc_lego",6,TRUE,FALSE,NA,NA
"90","RT @BreitbartNews: Surely *this* will stump the Trump! https://t.co/TWyen1ND9M",FALSE,0,NA,2017-01-20 19:58:31,FALSE,NA,"822533786944540677",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","francinacastro5",23,TRUE,FALSE,NA,NA
"91","Nancy Sinatra Slams CNN, Congratulates Trump: ‚ÄòWhy Do You Lie, CNN?‚Äô https://t.co/FOcMvUcjjY https://t.co/96InXNZVPx",FALSE,0,NA,2017-01-20 19:58:31,FALSE,NA,"822533786936213506",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","DeplorableMarys",0,FALSE,FALSE,NA,NA
"92","RT @chrissyteigen: my favorite thing is trump supporters saying the crowds are low because they all HAVE JOBS, as they tweet, nonstop, from‚Ä¶",FALSE,0,NA,2017-01-20 19:58:31,FALSE,NA,"822533786927845376",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","creamcheesebath",6255,TRUE,FALSE,NA,NA
"93","RT @chrissyteigen: :) https://t.co/9TChHk2onu",FALSE,0,NA,2017-01-20 19:58:31,FALSE,NA,"822533786902654977",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","maagicJohnson_",2758,TRUE,FALSE,NA,NA
"94","Interesting demonstration against Trump in London https://t.co/fxnY4P8CDw",FALSE,0,NA,2017-01-20 19:58:31,FALSE,NA,"822533786902626304",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alfredoramosa",0,FALSE,FALSE,NA,NA
"95","Yes Trump made promises in his speech that he won't be able to meet, but how sweet are those pizza parties going to be EVERY Thursday u guys",FALSE,0,NA,2017-01-20 19:58:31,FALSE,NA,"822533786902597633",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thebookofthomas",0,FALSE,FALSE,NA,NA
"96","Manifestations anti-Trump √† l'√©tranger https://t.co/Nh9oyimR73 via @YouTube",FALSE,0,NA,2017-01-20 19:58:31,FALSE,NA,"822533786877489154",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","moussaoui_ahmed",0,FALSE,FALSE,NA,NA
"97","Fuck these protesters that shit is so weird. Chances are 100% of the people inside that McDonald's you're destroying didn't vote for trump.",FALSE,0,NA,2017-01-20 19:58:31,FALSE,NA,"822533786801991681",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Alek_Bittinger",0,FALSE,FALSE,NA,NA
"98","To be entirely honest, Trump's speech... Sounds a lot like Bain in Batman.

#Inauguration https://t.co/iNZh6LLIwt #ableg",FALSE,0,NA,2017-01-20 19:58:31,FALSE,NA,"822533786747502595",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LemonsAB",0,FALSE,FALSE,NA,NA
"99","RT @EliMatthewson: my dad is at a trump protest in nyc because he is a true hero, and so is this woman he got a snap of https://t.co/yDuvS7‚Ä¶",FALSE,0,NA,2017-01-20 19:58:31,FALSE,NA,"822533786692882435",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","S_Echeverria",52042,TRUE,FALSE,NA,NA
"100","RT @ananavarro: Yes. I confess. I am really, really looking forward to the @AlecBaldwin #SNL skit on the Trump swearing-in.",FALSE,0,NA,2017-01-20 19:58:31,FALSE,NA,"822533786642644992",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","gagen_patricia",716,TRUE,FALSE,NA,NA
"101","RT @anildash: Let‚Äôs make this the 1st White House petition of Trump‚Äôs administration that reaches 100,000 signatures. https://t.co/eSU9cbT9‚Ä¶",FALSE,0,NA,2017-01-20 19:58:31,FALSE,NA,"822533786617397248",NA,"<a href=""http://sites.google.com/site/yorufukurou/"" rel=""nofollow"">YoruFukurou</a>","NuzHwnd",603,TRUE,FALSE,NA,NA
"102","RT @Slate: Donald Trump‚Äôs new Twitter background is a photo from the inauguration of Barack Obama: https://t.co/4CfGU5DoUw https://t.co/k2p‚Ä¶",FALSE,0,NA,2017-01-20 19:58:31,FALSE,NA,"822533786613219329",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","leo4thewin",9085,TRUE,FALSE,NA,NA
"103","@craigbutcher got to mess up the next Trump generation I guess.",FALSE,0,"craigbutcher",2017-01-20 19:58:31,FALSE,"822531396107464706","822533786609025024","1356351","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","typejunky",0,FALSE,FALSE,NA,NA
"104","RT @VicenteFoxQue: The world is listening, Trump. This day shall be remember as the day that AMERICA mourned for its own greatness.",FALSE,0,NA,2017-01-20 19:58:31,FALSE,NA,"822533786600689668",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BaylorSheralyn",770,TRUE,FALSE,NA,NA
"105","RT @eemanabbasi: Trump's America cares more abt a few trash cans being on fire than the millions of ppl who will lose health insurance, be‚Ä¶",FALSE,0,NA,2017-01-20 19:58:31,FALSE,NA,"822533786588114946",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CodeRedShell",6,TRUE,FALSE,NA,NA
"106","RT @NYDoorman: ""when you open your heart to patriotism, there is no room for prejudice"" - Donald Trump before deleting the LGBT whitehouse‚Ä¶",FALSE,0,NA,2017-01-20 19:58:31,FALSE,NA,"822533786583920640",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ilovepickles44",4,TRUE,FALSE,NA,NA
"107","RT @nytimes: ‚ÄúWe will no longer accept politicians who are all talk and no action.‚Äù Here's Trump's speech, with our annotations. https://t.‚Ä¶",FALSE,0,NA,2017-01-20 19:58:31,FALSE,NA,"822533786550337540",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gedwa75",19,TRUE,FALSE,NA,NA
"108","RT @bradley_fox: Melania Trump look like she gunna go try and win the tri-wizard tournament https://t.co/NQ8XaCibVq",FALSE,0,NA,2017-01-20 19:58:31,FALSE,NA,"822533786546171905",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","emma_1983",12558,TRUE,FALSE,NA,NA
"109","RT @AlexCKaufman: Reminder that ""America First"" is a slogan first used by Nazi sympathizers in the U.S. https://t.co/jB6q54GfLd",FALSE,0,NA,2017-01-20 19:58:31,FALSE,NA,"822533786520997890",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","athmeier",962,TRUE,FALSE,NA,NA
"110","RT @bladodiaz: @jciragorri @ClubDePrensaNTN @NTN24 Como se nota que este panelista es de esos que odia a Donald Trump pero ama a Nicol√°s Ma‚Ä¶",FALSE,0,NA,2017-01-20 19:58:31,FALSE,NA,"822533786499973121",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Albertocuerquia",1,TRUE,FALSE,NA,NA
"111","RT @PostGraphics: Words Donald Trump said for the first time in any U.S. inaugural address https://t.co/35FAQMgktj",FALSE,0,NA,2017-01-20 19:58:31,FALSE,NA,"822533786491559938",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","vinodshadija",5757,TRUE,FALSE,NA,NA
"112","‚ÄòAmerica First‚Äô: President Donald Trump Brings the Rain in Inauguration Address https://t.co/pJTAIMuSFS https://t.co/LA06kwAOsg",FALSE,0,NA,2017-01-20 19:58:31,FALSE,NA,"822533786424504322",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","TEEITHIGH",0,FALSE,FALSE,NA,NA
"113","RT @FarukArhan: Anayasa g√∂r√º≈ümelerini halktan ka√ßƒ±ran T√ºrk medyasƒ±, Trump'ƒ±n yemin t√∂renini canlƒ± veriyor.

√úst akƒ±l?",FALSE,0,NA,2017-01-20 19:58:31,FALSE,NA,"822533786411864064",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ahmetgokhan0191",34,TRUE,FALSE,NA,NA
"114","Sign @Centerforbiodiv's pledge to resist Trump's dangerous agenda!",FALSE,0,NA,2017-01-20 19:58:31,FALSE,NA,"822533786369986561",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Devilmonk28",0,FALSE,FALSE,NA,NA
"115","RT @HistoriaEnFotos: El resumen del discurso de Donald Trump https://t.co/79RylXlrPE",FALSE,0,NA,2017-01-20 19:58:31,FALSE,NA,"822533786332229632",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Danielsinpiso",534,TRUE,FALSE,NA,NA
"116","RT @emmacargo: lmao https://t.co/V1QX6qnhim https://t.co/9u8Hyhc7C4",FALSE,0,NA,2017-01-20 19:58:31,FALSE,NA,"822533786328035329",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JayMDay",5311,TRUE,FALSE,NA,NA
"117","RT @ant_burkett: The Trump Inauguration looks like goodison on A Saturday Ì†ΩÌ¥µÌ†ΩÌ¥µÌ†ΩÌ¥µÌ†ΩÌ¥µÌ†ΩÌ¥µÌ†ΩÌ¥µÌ†ΩÌ¥µÌ†ΩÌ¥µÌ†ΩÌ¥µÌ†ΩÌ¥µÌ†ΩÌ¥µÌ†ΩÌ±¥Ì†ºÌøªÌ†ΩÌ±®Ì†ºÌøªÌ†ΩÌ±±Ì†ºÌøºÌ†ΩÌ¥µÌ†ΩÌ¥µÌ†ΩÌ¥µÌ†ΩÌ¥µÌ†ΩÌ¥µÌ†ΩÌ¥µÌ†ΩÌ¥µÌ†ΩÌ¥µÌ†ΩÌ±®Ì†ºÌøºÌ†ΩÌ±¥Ì†ºÌøªÌ†ΩÌ±©Ì†ºÌøºÌ†ΩÌ¥µÌ†ΩÌ¥µÌ†ΩÌ¥µÌ†ΩÌ¥µÌ†ΩÌ¥µÌ†ΩÌ±µÌ†ºÌøªÌ†ΩÌ±±Ì†ºÌøª‚Äç‚ôÄÔ∏èÌ†ΩÌ¥µÌ†ΩÌ¥µÌ†ΩÌ¥µÌ†ΩÌ¥µÌ†ΩÌ¥µÌ†ΩÌ¥µÌ†ΩÌ¥µÌ†ΩÌ¥µÌ†ΩÌ¥µÌ†ΩÌ¥µÌ†ΩÌ¥µÌ†ΩÌ¥µÌ†ΩÌ¥µÌ†ΩÌ¥µÌ†ΩÌ¥µÌ†ΩÌ¥µÌ†ΩÌ¥µÌ†ΩÌ¥µÌ†ΩÌ¥µÌ†ΩÌ¥µÌ†ΩÌ¥µÌ†ΩÌ¥µ‚Ä¶",FALSE,0,NA,2017-01-20 19:58:31,FALSE,NA,"822533786315460609",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","terrymcshane",1,TRUE,FALSE,NA,NA
"118","Pensar que la primera vez que escuch√© una propuesta de Trump, pens√© que era como el famoso Obaca, algo as√≠ como un chiste. Hoy, presidente",FALSE,0,NA,2017-01-20 19:58:31,FALSE,NA,"822533786252509185",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","apibadde",0,FALSE,FALSE,NA,NA
"119","Trump, takes over as U.S. president, vows to end 'American carnage' in defiant speech https://t.co/isFZkwBmaf via @Reuters",FALSE,0,NA,2017-01-20 19:58:31,FALSE,NA,"822533786248290304",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","eplawiuk",0,FALSE,FALSE,NA,NA
"120","RT @Zarathustra_8: #ottoemezzo a me √® molto piaciuto il discorso di trump. √® stato il requiem della political correctness tanto cara ai bol‚Ä¶",FALSE,0,NA,2017-01-20 19:58:31,FALSE,NA,"822533786244096000",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nonnabrigitta",1,TRUE,FALSE,NA,NA
"121","RT @CNNPolitics: Comparing Donald Trump and Barack Obama's inaugural crowd sizes  https://t.co/5JEcNQSOJe https://t.co/A9nkUI9Ecv",FALSE,0,NA,2017-01-20 19:58:31,FALSE,NA,"822533786235797505",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Kimberly_Latta",1180,TRUE,FALSE,NA,NA
"122","RT @ACLU: On day 1 of the Trump Administration, ACLU demands documents related to his conflicts of interest: https://t.co/NTneL89bOx",FALSE,0,NA,2017-01-20 19:58:31,FALSE,NA,"822533786147635201",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","4bluedog2",6363,TRUE,FALSE,NA,NA
"123","RT @bradley_fox: Melania Trump look like she gunna go try and win the tri-wizard tournament https://t.co/NQ8XaCibVq",FALSE,0,NA,2017-01-20 19:58:31,FALSE,NA,"822533786130874369",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FegelyTaylor",12558,TRUE,FALSE,NA,NA
"124","RT @McClatchyDC: Anti-Trump protesters clash with police in downtown DC https://t.co/XF1QKdHMfJ https://t.co/EVmXqGpTZu",FALSE,0,NA,2017-01-20 19:58:31,FALSE,NA,"822533786109874176",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MediaMaureen",2,TRUE,FALSE,NA,NA
"125","RT @STOPFLEXIN: Seeing people I even THINK voted for trump today https://t.co/r8KGlfKVlE",FALSE,0,NA,2017-01-20 19:58:31,FALSE,NA,"822533786072215556",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Curly_Sueeeeee",305,TRUE,FALSE,NA,NA
"126","https://t.co/9eEXhK0T7e A blog designed to help track the Trump administrations actions and legislation.. #StayAware",FALSE,0,NA,2017-01-20 19:58:31,FALSE,NA,"822533786068025348",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","IsIsConfined",0,FALSE,FALSE,NA,NA
"127","RT @richiesgenial: Cuando te tocan los Trump en el intercambio: https://t.co/1Q6H58hpYg",FALSE,0,NA,2017-01-20 19:58:31,FALSE,NA,"822533786063831040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","moni_pe04",252,TRUE,FALSE,NA,NA
"128","Donald Trump's inauguration speech in full https://t.co/sLN2jEHu6d ^ITV https://t.co/4HRAL5PCIm",FALSE,0,NA,2017-01-20 19:58:31,FALSE,NA,"822533786059599872",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","_dpaj",0,FALSE,FALSE,NA,NA
"129","RT @LovelaceRyanD: Fistfight breaks out between Bikers for Trump and #DisruptJ20 protesters near barricaded #inauguration checkpoint. https‚Ä¶",FALSE,0,NA,2017-01-20 19:58:31,FALSE,NA,"822533786005110787",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","elfriede_taris",464,TRUE,FALSE,NA,NA
"130","RT @beyoncebryce: ""Did you watch Trump's inauguration?"" 

""I'm choosing to ignore the verdict.""",FALSE,0,NA,2017-01-20 19:58:31,FALSE,NA,"822533785933795328",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Thanks4saveme1D",2,TRUE,FALSE,NA,NA
"131","RT @TheDailyShow: Kellyanne Conway dressed as the era Trump wants to take America back to. #InaugurationDay https://t.co/Vrmc1Bq3Nz",FALSE,0,NA,2017-01-20 19:58:31,FALSE,NA,"822533785891827713",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MeMe23",5410,TRUE,FALSE,NA,NA
"132","RT @maxwelltani: The George W. Bush reaction cam during Trump's inauguration speech was lit https://t.co/x33V19MLTn",FALSE,0,NA,2017-01-20 19:58:31,FALSE,NA,"822533785874997249",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","bexsparriIla",7107,TRUE,FALSE,NA,NA
"133","RT @toddstarnes: Trump: ""From this day forward - it's only going to be America First, America First!""  Yes!  #MAGA",FALSE,0,NA,2017-01-20 19:58:31,FALSE,NA,"822533785866604544",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","trvlnthru",51,TRUE,FALSE,NA,NA
"134","RT @LarsStanley: I hope Trump rounds up everyone of them protesting spastics and puts them in the world's biggest incinerator Ì†ΩÌ±ä",FALSE,0,NA,2017-01-20 19:58:31,FALSE,NA,"822533785803784193",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","StarWacker",1,TRUE,FALSE,NA,NA
"135","RT @TheEconomist: Donald Trump gravely underestimates the complexity of messing with tariffs #econarchive https://t.co/PCkqxOgkbx https://t‚Ä¶",FALSE,0,NA,2017-01-20 19:58:31,FALSE,NA,"822533785786925057",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Daena_Diaz",125,TRUE,FALSE,NA,NA
"136","RT @AristeguiOnline: Hemos sido expulsados de Am√©rica del Norte econ√≥mica y culturalmente: @DrLorenzoMeyer, en #AristeguienVivo Ì†ΩÌ±â https://t‚Ä¶",FALSE,0,NA,2017-01-20 19:58:31,FALSE,NA,"822533785732390918",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jarena727",120,TRUE,FALSE,NA,NA
"137","RT @YahooNews: Armstrong Williams: Trump advisers backed a more unifying inaugural speech https://t.co/sh3bEIm5uq https://t.co/mduu7A4x3T",FALSE,0,NA,2017-01-20 19:58:31,FALSE,NA,"822533785715666944",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FidgetGray",3,TRUE,FALSE,NA,NA
"138","RT @TheDailyShow: Kellyanne Conway dressed as the era Trump wants to take America back to. #InaugurationDay https://t.co/Vrmc1Bq3Nz",FALSE,0,NA,2017-01-20 19:58:31,FALSE,NA,"822533785686339584",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BeckyE926",5410,TRUE,FALSE,NA,NA
"139","RT @DanJGross: Crowd count is in:
Trump 2017: 250,000
Obama 2013: 1,000,000
Obama 2009: 1,800,000
#Inauguration",FALSE,0,NA,2017-01-20 19:58:31,FALSE,NA,"822533785665339392",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bluerinaxx",3298,TRUE,FALSE,NA,NA
"140","RT @lag0_: ""n√£o importa o partido que controla o governo, mas se o governo √© controlado pelo povo"" Donald Trump, que homem",FALSE,0,NA,2017-01-20 19:58:31,FALSE,NA,"822533785610809344",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","danielfilho571",35,TRUE,FALSE,NA,NA
"141","RT @Rob_Flaherty: One of the first things that Trump did as President was to make it harder for poorer borrowers to buy homes.

https://t.c‚Ä¶",FALSE,0,NA,2017-01-20 19:58:31,FALSE,NA,"822533785589846016",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","powerian",956,TRUE,FALSE,NA,NA
